X, Y, label, Band_1, Band_2, Band_3, Band_4, Band_5, Band_6, Band_7, NDVI, NDWI, 
566506.8, 2334742.0, rice, 732.5, 2827.0, 418.0, 788.0, 2565.5, 1972.0, 1289.0, 0.588, -0.564, 
618372.3, 2286134.0, rice, 876.5, 2825.0, 485.5, 862.5, 2608.0, 1830.0, 1135.0, 0.526, -0.532, 
584002.3, 2310224.0, rice, 898.0, 2885.0, 551.0, 948.0, 2496.0, 1691.5, 1007.0, 0.525, -0.505, 
589051.3, 2296852.0, rice, 1034.0, 2045.0, 609.0, 975.0, 1834.0, 1279.5, 774.0, 0.328, -0.354, 
560722.5, 2303770.0, rice, 549.0, 2642.0, 287.0, 647.0, 2458.0, 1570.0, 877.0, 0.656, -0.607, 
564768.0, 2316036.0, rice, 907.5, 2400.5, 541.0, 931.5, 2132.0, 1503.0, 914.0, 0.451, -0.441, 
492363.8, 2382538.0, rice, 489.5, 2482.5, 349.5, 606.0, 2343.5, 1493.0, 691.5, 0.671, -0.608, 
626654.1, 2340879.0, rice, 930.0, 2461.0, 491.0, 935.0, 2652.0, 1860.0, 929.0, 0.451, -0.449, 
514961.8, 2364453.0, rice, 710.5, 2728.5, 410.0, 780.0, 2511.5, 1856.0, 1096.0, 0.587, -0.555, 
567517.6, 2317830.0, rice, 1046.0, 2234.0, 609.0, 1114.0, 1883.0, 1261.5, 666.0, 0.362, -0.335, 
583021.8, 2348404.0, rice, 778.0, 2793.5, 474.5, 852.5, 2607.5, 2070.0, 1389.5, 0.564, -0.532, 
525508.4, 2374253.0, rice, 500.5, 2972.0, 288.0, 608.0, 2670.5, 1602.5, 785.0, 0.712, -0.66, 
519928.2, 2356555.0, rice, 771.0, 2537.0, 416.5, 844.5, 2253.0, 1740.0, 974.5, 0.534, -0.501, 
492559.3, 2389279.0, rice, 631.0, 2342.0, 420.0, 682.0, 2029.0, 1315.0, 639.0, 0.576, -0.549, 
621287.1, 2320552.0, rice, 894.0, 3162.0, 507.0, 886.0, 2980.0, 2125.5, 1151.0, 0.559, -0.562, 
498401.9, 2386344.0, rice, 767.0, 2546.0, 457.0, 790.0, 2328.0, 1503.0, 885.0, 0.537, -0.526, 
559516.3, 2319863.0, rice, 956.0, 2037.0, 475.0, 914.0, 1873.5, 1494.0, 880.5, 0.361, -0.381, 
570534.7, 2308334.0, rice, 959.0, 2374.0, 545.0, 925.0, 2363.0, 2041.5, 972.0, 0.425, -0.439, 
622629.1, 2329377.0, rice, 889.5, 3051.0, 481.0, 850.0, 2609.5, 1803.0, 1069.5, 0.549, -0.564, 
512618.8, 2338469.0, rice, 600.0, 3026.0, 341.0, 717.0, 2752.0, 1877.0, 1040.0, 0.669, -0.617, 
620623.5, 2331267.0, rice, 757.0, 2863.5, 433.0, 775.0, 2461.0, 1665.5, 950.5, 0.582, -0.574, 
576857.9, 2283400.0, rice, 786.0, 2194.0, 464.0, 813.0, 1955.0, 1561.5, 902.0, 0.472, -0.459, 
592544.1, 2333630.0, rice, 820.0, 2816.0, 473.0, 861.0, 2506.0, 2019.0, 1164.0, 0.549, -0.532, 
613829.3, 2325281.0, rice, 891.0, 3043.0, 506.0, 895.5, 2562.0, 2081.0, 1151.5, 0.547, -0.545, 
619099.3, 2299078.0, rice, 845.0, 2860.0, 482.0, 830.0, 2736.0, 1904.5, 1057.0, 0.544, -0.55, 
543095.4, 2337719.0, rice, 600.0, 2677.5, 366.5, 696.5, 2896.5, 2207.0, 1148.5, 0.634, -0.587, 
524407.6, 2352163.0, rice, 633.0, 2783.0, 341.0, 693.0, 2654.0, 1799.0, 1005.0, 0.629, -0.601, 
575982.8, 2309769.0, rice, 657.0, 2692.0, 399.5, 745.5, 2437.5, 1699.5, 1144.5, 0.608, -0.566, 
624550.0, 2338632.0, rice, 921.0, 2788.0, 482.0, 910.0, 2572.0, 1938.0, 1086.0, 0.503, -0.508, 
506846.0, 2370702.0, rice, 704.0, 2064.0, 421.0, 743.0, 1781.0, 1478.0, 675.0, 0.491, -0.471, 
623879.9, 2329422.0, rice, 755.0, 2985.0, 444.0, 836.0, 2428.0, 1690.0, 999.0, 0.596, -0.562, 
595914.6, 2293602.0, rice, 876.5, 2266.5, 542.5, 860.0, 1977.0, 1466.0, 792.5, 0.442, -0.45, 
579252.4, 2316851.0, rice, 891.0, 2649.0, 575.0, 952.0, 2364.0, 1789.0, 1240.0, 0.497, -0.471, 
543244.4, 2352673.0, rice, 811.5, 2870.5, 466.0, 842.0, 2604.5, 2196.5, 1357.0, 0.559, -0.546, 
602652.7, 2315315.0, rice, 901.5, 2728.0, 544.0, 944.0, 2490.5, 1878.0, 1085.0, 0.503, -0.486, 
582784.1, 2349393.0, rice, 841.0, 3099.0, 482.0, 856.0, 2991.0, 2371.0, 1377.0, 0.573, -0.567, 
542122.3, 2343404.0, rice, 727.0, 2540.5, 395.5, 755.5, 2512.5, 2005.0, 1095.5, 0.555, -0.542, 
617696.6, 2297133.0, rice, 873.0, 2902.0, 477.0, 862.0, 2669.5, 1929.0, 1136.0, 0.537, -0.542, 
578483.8, 2313232.0, rice, 921.0, 2517.0, 552.0, 911.0, 2329.0, 2325.0, 1272.0, 0.464, -0.468, 
595828.8, 2345561.0, rice, 818.0, 3031.0, 448.0, 852.0, 2897.0, 2104.0, 1057.0, 0.575, -0.561, 
607119.4, 2342696.0, rice, 789.0, 2333.5, 479.0, 834.0, 2090.5, 1643.0, 1009.0, 0.495, -0.473, 
524725.6, 2362511.0, rice, 590.0, 2544.0, 341.0, 665.0, 2502.0, 1673.0, 1065.0, 0.623, -0.586, 
587510.0, 2294586.0, rice, 983.0, 2155.0, 632.0, 983.5, 1696.0, 1530.5, 808.0, 0.373, -0.373, 
609116.3, 2305971.0, rice, 874.0, 2868.0, 483.0, 860.0, 2487.0, 1925.5, 1048.0, 0.533, -0.539, 
615838.0, 2302424.0, rice, 1035.0, 2521.0, 543.0, 944.0, 2355.0, 1856.5, 973.0, 0.418, -0.455, 
597155.1, 2339150.0, rice, 968.0, 2729.0, 530.0, 907.0, 2543.0, 2364.0, 1643.0, 0.476, -0.501, 
571745.2, 2343166.0, rice, 1114.5, 1872.5, 607.0, 1017.0, 1415.5, 984.0, 557.0, 0.254, -0.296, 
622187.9, 2338896.0, rice, 1013.5, 2839.5, 590.5, 969.0, 2481.0, 2052.5, 1294.5, 0.474, -0.491, 
528188.9, 2353780.0, rice, 764.0, 2947.0, 433.0, 803.0, 2514.0, 1842.0, 1028.0, 0.588, -0.572, 
591208.2, 2285665.0, rice, 892.0, 1925.0, 536.0, 941.0, 1543.0, 1168.0, 672.0, 0.367, -0.343, 
613896.1, 2322619.0, rice, 939.0, 2835.0, 544.5, 926.0, 2684.0, 1887.0, 1272.0, 0.502, -0.508, 
588880.2, 2310088.0, rice, 916.0, 2365.0, 547.0, 931.0, 2244.0, 1776.0, 1245.0, 0.442, -0.435, 
578820.6, 2350884.0, rice, 754.0, 3090.0, 430.0, 831.0, 2773.0, 2021.0, 1198.0, 0.608, -0.576, 
514738.4, 2365537.0, rice, 676.5, 2951.0, 398.0, 770.5, 2724.5, 2301.0, 1260.0, 0.627, -0.586, 
629418.4, 2289706.0, rice, nan, nan, nan, nan, nan, nan, nan, nan, nan, 
593172.3, 2348210.0, rice, 979.5, 2821.5, 541.5, 965.0, 2628.0, 2161.0, 1090.5, 0.485, -0.49, 
621651.3, 2337650.0, rice, 907.0, 2929.0, 511.0, 968.5, 2496.5, 1792.0, 1121.0, 0.527, -0.503, 
541303.4, 2347644.0, rice, 819.0, 2913.0, 443.0, 861.0, 2471.0, 2068.5, 1032.0, 0.561, -0.544, 
607523.1, 2297588.0, rice, 816.0, 2851.0, 464.5, 831.0, 2650.0, 1855.0, 1069.0, 0.555, -0.549, 
615753.1, 2288526.0, rice, 911.0, 2823.0, 523.0, 931.0, 2481.0, 2128.0, 1228.0, 0.512, -0.504, 
574817.6, 2307738.0, rice, 825.0, 2570.0, 475.0, 832.0, 2360.0, 1665.0, 1021.0, 0.514, -0.511, 
623935.3, 2291352.0, rice, 972.0, 2738.0, 550.0, 949.0, 2588.0, 2030.0, 1239.0, 0.476, -0.485, 
593667.5, 2353011.0, rice, 943.0, 2764.0, 541.0, 952.0, 2566.0, 1932.0, 1067.0, 0.491, -0.488, 
598678.6, 2287301.0, rice, 879.0, 2310.0, 530.0, 880.0, 2191.0, 1811.5, 1017.0, 0.449, -0.448, 
541778.1, 2345837.0, rice, 873.0, 2745.0, 448.0, 871.0, 2418.0, 1917.0, 1205.0, 0.517, -0.518, 
577291.3, 2298445.0, rice, 1010.5, 2328.0, 602.0, 999.5, 2123.5, 1633.5, 926.5, 0.395, -0.399, 
517899.2, 2397750.0, rice, 582.0, 3004.5, 396.0, 667.0, 2626.5, 1567.0, 820.0, 0.675, -0.637, 
580984.9, 2345790.0, rice, 799.0, 2484.0, 494.0, 846.0, 2430.0, 1934.0, 1500.0, 0.513, -0.492, 
586780.9, 2335150.0, rice, 805.0, 2881.5, 488.0, 833.5, 2703.5, 2083.0, 1200.5, 0.563, -0.551, 
579593.0, 2350338.0, rice, 761.0, 3036.0, 439.0, 806.0, 2844.0, 2186.0, 1275.0, 0.599, -0.58, 
585808.6, 2361649.0, rice, 746.5, 2767.5, 440.0, 767.5, 2723.5, 2020.0, 1285.0, 0.575, -0.566, 
619833.8, 2292432.0, rice, 1039.0, 2812.0, 569.0, 965.0, 2955.0, 2297.5, 1178.0, 0.46, -0.489, 
583870.7, 2350398.0, rice, 878.0, 3070.0, 495.0, 890.0, 2809.0, 2031.0, 1305.0, 0.555, -0.551, 
609279.8, 2344568.0, rice, 833.0, 2642.0, 488.0, 832.0, 2690.0, 2017.0, 1216.0, 0.521, -0.521, 
540883.3, 2346107.0, rice, 747.5, 2591.5, 404.5, 774.5, 2424.0, 1878.5, 1147.5, 0.552, -0.54, 
569566.9, 2311840.0, rice, 960.0, 2096.0, 539.5, 976.5, 1725.5, 1417.0, 706.0, 0.372, -0.364, 
557436.3, 2318727.0, rice, 808.0, 2705.0, 415.0, 823.5, 2442.5, 1677.0, 1063.0, 0.54, -0.533, 
507429.7, 2368852.0, rice, 716.0, 2906.0, 390.0, 730.0, 2771.0, 2131.5, 1038.0, 0.605, -0.598, 
619719.0, 2317148.0, rice, 781.0, 3154.5, 442.5, 853.5, 2979.0, 2153.5, 1176.5, 0.603, -0.574, 
613004.8, 2320738.0, rice, 960.0, 2704.0, 549.0, 909.0, 2606.0, 2172.5, 1176.0, 0.476, -0.497, 
566292.1, 2313691.0, rice, 796.0, 2649.5, 447.5, 858.0, 2378.5, 1918.0, 1193.0, 0.538, -0.511, 
603512.7, 2296310.0, rice, 769.0, 2511.0, 468.0, 769.0, 2457.0, 2063.0, 1179.0, 0.531, -0.531, 
505574.4, 2354243.0, rice, 598.0, 3099.0, 330.0, 660.0, 2790.0, 1653.5, 889.0, 0.676, -0.649, 
528933.5, 2381435.0, rice, 595.0, 2720.0, 378.0, 660.0, 2458.0, 1617.0, 747.0, 0.641, -0.609, 
593046.4, 2344664.0, rice, 967.0, 2832.0, 534.0, 896.5, 2808.5, 2179.5, 1336.0, 0.491, -0.519, 
616792.5, 2308264.0, rice, 981.0, 2873.0, 538.0, 947.0, 2690.0, 2032.0, 1227.0, 0.491, -0.504, 
611106.6, 2325090.0, rice, 958.0, 2986.0, 535.0, 976.0, 2689.0, 2117.0, 1202.0, 0.514, -0.507, 
523616.7, 2364627.0, rice, 678.0, 2353.0, 365.0, 696.0, 2187.0, 1367.0, 848.0, 0.553, -0.543, 
577435.3, 2305919.0, rice, 752.5, 2913.5, 415.0, 791.5, 2781.0, 1899.0, 1176.5, 0.589, -0.573, 
536766.8, 2357353.0, rice, 736.0, 2166.0, 420.0, 802.5, 2132.0, 1434.5, 1018.5, 0.493, -0.459, 
591249.6, 2345588.0, rice, 877.0, 2873.0, 521.0, 880.0, 2941.0, 2518.5, 1445.0, 0.532, -0.531, 
583681.4, 2354554.0, rice, 509.0, 2403.5, 322.0, 588.5, 2233.5, 1656.5, 741.0, 0.65, -0.607, 
534901.6, 2352307.0, rice, 783.5, 2462.5, 435.0, 800.5, 2561.0, 1886.0, 1240.5, 0.517, -0.509, 
584365.9, 2350147.0, rice, 897.5, 2834.5, 510.0, 870.0, 2732.5, 1951.0, 1213.0, 0.519, -0.53, 
608475.4, 2322187.0, rice, 957.5, 2970.0, 541.0, 918.5, 2758.5, 2050.5, 1258.5, 0.512, -0.528, 
623877.9, 2336304.0, rice, 946.0, 3056.0, 490.0, 896.0, 2745.0, 2139.5, 1246.0, 0.527, -0.547, 
614496.5, 2316941.0, rice, 931.0, 2350.0, 521.0, 917.5, 2215.5, 1607.0, 986.5, 0.432, -0.438, 
604745.8, 2350021.0, rice, 835.0, 2637.5, 492.5, 918.5, 1859.5, 1297.0, 662.0, 0.519, -0.483, 
626860.3, 2325258.0, rice, 861.0, 2616.0, 503.0, 908.0, 2263.5, 1653.0, 972.5, 0.505, -0.485, 
507922.7, 2372219.0, rice, 741.0, 2804.0, 423.0, 777.0, 2258.0, 1693.0, 905.5, 0.582, -0.566, 
515781.2, 2386946.0, rice, 484.0, 3034.0, 311.0, 587.0, 2679.0, 1596.0, 778.0, 0.725, -0.676, 
570595.1, 2334714.0, rice, 771.0, 2805.0, 445.0, 833.0, 2566.0, 2216.0, 1332.0, 0.569, -0.542, 
624860.3, 2329190.0, rice, 818.0, 2774.5, 469.5, 869.0, 2352.0, 1722.5, 1032.5, 0.545, -0.523, 
533743.1, 2351269.0, rice, 776.5, 2965.5, 436.5, 800.5, 2725.5, 1963.0, 1276.5, 0.585, -0.575, 
623030.9, 2291659.0, rice, 985.0, 2748.0, 559.5, 954.0, 2759.5, 2315.0, 1326.5, 0.472, -0.485, 
590714.4, 2284072.0, rice, 859.5, 2331.5, 518.0, 857.0, 2053.0, 1594.0, 1046.0, 0.461, -0.462, 
590704.3, 2288098.0, rice, 1004.0, 2148.0, 608.0, 1004.0, 1731.0, 1260.0, 728.0, 0.363, -0.363, 
558000.5, 2338279.0, rice, 891.0, 2096.0, 473.0, 850.0, 2501.0, 1427.0, 1188.0, 0.403, -0.423, 
501407.5, 2357105.0, rice, 383.0, 2594.0, 211.0, 467.0, 2485.0, 1473.5, 793.0, 0.743, -0.695, 
534759.2, 2345170.0, rice, 1066.5, 2296.5, 599.0, 1034.0, 2625.0, 2594.5, 1772.5, 0.366, -0.379, 
528772.0, 2336962.0, rice, 811.0, 1631.0, 445.0, 814.0, 1111.0, 804.0, 498.0, 0.336, -0.334, 
510897.1, 2364953.0, rice, 664.0, 2696.0, 373.0, 747.0, 2464.0, 1995.0, 1026.0, 0.605, -0.566, 
608844.2, 2303288.0, rice, 916.0, 2788.0, 503.0, 884.0, 2679.0, 1946.0, 1027.0, 0.505, -0.519, 
589258.8, 2295289.0, rice, 983.0, 2485.0, 592.0, 980.0, 2272.0, 1875.0, 1006.0, 0.433, -0.434, 
507187.6, 2368627.0, rice, 628.0, 3091.0, 360.0, 730.0, 2907.0, 1963.5, 1080.0, 0.662, -0.618, 
616412.4, 2333718.0, rice, 924.5, 2712.0, 525.0, 917.0, 2430.5, 1667.0, 911.0, 0.492, -0.495, 
572367.1, 2282218.0, rice, 785.5, 2179.5, 462.0, 849.5, 1922.0, 1498.0, 783.0, 0.47, -0.439, 
599409.8, 2325046.0, rice, 803.0, 2520.5, 484.5, 825.0, 2342.5, 1812.5, 1115.5, 0.517, -0.507, 
615946.7, 2328707.0, rice, 883.0, 3219.0, 498.0, 926.0, 2596.0, 1881.0, 1067.0, 0.569, -0.553, 
532238.3, 2370929.0, rice, 649.0, 2587.0, 371.0, 699.0, 2253.0, 1462.0, 791.0, 0.599, -0.575, 
599161.1, 2286511.0, rice, 925.0, 2173.0, 547.0, 897.0, 2145.0, 2061.5, 1028.0, 0.403, -0.416, 
593936.5, 2339508.0, rice, 752.0, 2840.5, 421.5, 812.5, 2698.5, 2054.0, 1119.0, 0.581, -0.555, 
618108.5, 2309259.0, rice, 935.0, 2887.0, 539.0, 898.0, 2497.0, 2264.5, 1259.0, 0.511, -0.525, 
577118.9, 2324620.0, rice, 910.0, 2453.0, 536.0, 920.0, 2112.0, 2042.0, 1194.0, 0.459, -0.454, 
592156.3, 2339673.0, rice, 873.0, 2628.0, 496.0, 845.0, 2594.0, 2065.0, 1428.0, 0.501, -0.513, 
610999.4, 2284636.0, rice, 749.0, 2815.0, 461.0, 778.0, 2379.0, 1955.0, 1068.0, 0.58, -0.567, 
613090.1, 2335006.0, rice, 1001.5, 2886.0, 580.5, 945.5, 2568.0, 1730.0, 1103.0, 0.485, -0.506, 
593617.8, 2302273.0, rice, 801.5, 2144.5, 491.5, 824.5, 1924.5, 1540.0, 1000.5, 0.456, -0.445, 
615278.4, 2311652.0, rice, 980.0, 2542.0, 537.0, 929.0, 2215.0, 1845.0, 1086.0, 0.443, -0.465, 
607913.7, 2301264.0, rice, 850.0, 2706.0, 520.5, 879.0, 2623.5, 2254.0, 1340.0, 0.522, -0.51, 
615425.2, 2314395.0, rice, 1023.0, 2560.0, 607.0, 1000.0, 2615.0, 2180.0, 1436.0, 0.429, -0.438, 
586231.1, 2308784.0, rice, 951.0, 2318.0, 554.0, 936.0, 2144.0, 1726.0, 1086.0, 0.418, -0.425, 
606771.0, 2305560.0, rice, 808.5, 2562.0, 496.5, 825.5, 2440.5, 1832.5, 1001.0, 0.52, -0.513, 
543397.9, 2346493.0, rice, 817.0, 2828.0, 443.0, 821.0, 2459.0, 1840.0, 1147.0, 0.552, -0.55, 
617882.4, 2328701.0, rice, 844.0, 2842.0, 464.0, 898.0, 2364.0, 1715.5, 937.0, 0.542, -0.52, 
619340.3, 2344339.0, rice, 931.0, 3134.0, 532.0, 936.0, 2717.0, 2100.0, 1298.0, 0.542, -0.54, 
585933.3, 2330941.0, rice, 818.5, 2511.0, 473.5, 841.0, 2470.5, 1722.5, 1161.0, 0.508, -0.498, 
605544.0, 2349345.0, rice, 886.0, 2438.0, 498.5, 902.5, 2111.0, 1574.0, 1135.0, 0.467, -0.46, 
547878.3, 2335330.0, rice, 660.0, 2837.5, 373.5, 717.0, 2654.0, 1754.5, 1083.0, 0.623, -0.597, 
605563.2, 2323224.0, rice, 868.0, 2845.0, 504.0, 869.5, 2711.0, 2133.0, 1317.5, 0.532, -0.532, 
509570.6, 2325476.0, rice, 499.0, 3116.0, 266.0, 622.0, 2951.5, 1891.0, 1036.0, 0.724, -0.667, 
532895.5, 2354569.0, rice, 863.0, 1616.0, 484.0, 848.0, 1316.0, 1248.0, 484.0, 0.304, -0.312, 
606549.9, 2304185.0, rice, 889.0, 2631.0, 546.0, 893.0, 2578.0, 2029.0, 1104.0, 0.495, -0.493, 
624692.6, 2289404.0, rice, 1005.0, 2914.0, 549.0, 949.0, 2944.0, 2247.0, 1192.0, 0.487, -0.509, 
610748.9, 2308948.0, rice, 848.0, 2808.0, 471.0, 842.0, 2676.0, 2005.0, 1125.0, 0.536, -0.539, 
570941.0, 2332005.0, rice, 848.0, 2647.0, 456.0, 893.0, 2503.0, 1878.5, 961.0, 0.515, -0.495, 
582169.2, 2305008.0, rice, 945.0, 2401.0, 567.5, 929.5, 2114.0, 1797.5, 934.5, 0.435, -0.442, 
586655.3, 2337280.0, rice, 815.5, 3035.0, 513.0, 874.5, 2858.0, 2322.0, 1362.5, 0.576, -0.553, 
611270.1, 2294042.0, rice, 744.0, 2901.0, 420.0, 784.0, 2639.0, 1802.0, 1164.0, 0.592, -0.574, 
574572.3, 2303789.0, rice, 806.0, 2308.0, 479.0, 866.0, 2095.0, 1535.0, 850.0, 0.482, -0.454, 
517401.5, 2359589.0, rice, 838.0, 2550.5, 445.5, 841.5, 2512.5, 1825.0, 1057.0, 0.505, -0.504, 
584041.2, 2288170.0, rice, 946.0, 1884.0, 545.0, 997.0, 1330.0, 1024.5, 568.0, 0.331, -0.308, 
579620.9, 2293491.0, rice, 1042.0, 2352.0, 623.5, 1026.0, 2108.0, 1713.5, 1008.5, 0.386, -0.393, 
631130.8, 2325542.0, rice, 843.0, 2717.0, 478.0, 868.0, 2527.0, 2206.0, 1247.0, 0.526, -0.516, 
617611.8, 2320074.0, rice, 1034.0, 2654.5, 583.5, 976.0, 2661.5, 2079.0, 1279.0, 0.439, -0.462, 
581230.1, 2342116.0, rice, 875.0, 2693.0, 522.0, 913.0, 2701.0, 2505.0, 1268.0, 0.51, -0.494, 
579769.8, 2354665.0, rice, 753.0, 2988.5, 432.0, 795.5, 2970.0, 2470.0, 1276.5, 0.597, -0.58, 
516405.1, 2363230.0, rice, 800.5, 2790.5, 431.5, 828.0, 2507.5, 1827.0, 1020.5, 0.554, -0.542, 
574557.3, 2339096.0, rice, 862.0, 2749.0, 489.0, 906.0, 2404.0, 2189.0, 1140.0, 0.523, -0.504, 
581213.4, 2303290.0, rice, 987.0, 2337.0, 552.0, 1003.0, 2079.0, 1658.5, 798.0, 0.406, -0.399, 
503309.0, 2373649.0, rice, 720.0, 2859.0, 424.5, 805.5, 2851.5, 2210.0, 1098.0, 0.598, -0.56, 
525671.1, 2329142.0, rice, 393.0, 2844.0, 236.0, 516.0, 2559.0, 1370.0, 711.0, 0.757, -0.693, 
546280.7, 2322970.0, rice, 571.0, 2925.0, 329.0, 709.0, 2896.0, 2082.5, 1199.0, 0.673, -0.61, 
612038.7, 2290376.0, rice, 714.5, 2805.5, 406.0, 766.5, 2515.5, 1919.5, 1053.5, 0.594, -0.571, 
533450.1, 2359665.0, rice, 773.0, 2962.0, 404.0, 776.0, 3173.0, 2074.5, 1338.0, 0.586, -0.585, 
607557.5, 2327873.0, rice, 805.0, 3066.0, 456.0, 926.5, 2729.5, 2083.0, 1226.0, 0.584, -0.536, 
569788.2, 2345346.0, rice, 883.0, 2637.0, 541.0, 878.0, 2423.0, 2165.0, 1103.0, 0.498, -0.5, 
598882.3, 2293471.0, rice, 806.5, 2549.0, 481.0, 848.5, 2199.5, 1649.0, 963.0, 0.519, -0.501, 
528263.1, 2378064.0, rice, 574.5, 2767.5, 336.0, 662.5, 2513.5, 1578.0, 744.5, 0.656, -0.614, 
610146.6, 2319706.0, rice, 907.0, 2563.0, 492.0, 898.0, 2538.0, 2043.0, 1127.0, 0.477, -0.481, 
584318.5, 2364062.0, rice, 667.0, 2902.0, 398.5, 743.5, 2752.5, 2105.0, 1149.5, 0.626, -0.592, 
575459.9, 2304078.0, rice, 802.0, 2625.5, 477.5, 845.5, 2339.0, 2029.0, 886.0, 0.532, -0.513, 
565253.5, 2342069.0, rice, 976.5, 2143.5, 567.0, 982.0, 1962.5, 1572.5, 771.5, 0.374, -0.372, 
576191.4, 2352194.0, rice, 801.0, 2504.0, 423.0, 808.0, 2451.0, 1925.0, 1044.0, 0.515, -0.512, 
498880.6, 2381030.0, rice, 713.0, 2327.0, 462.5, 768.0, 2057.5, 1423.0, 886.5, 0.531, -0.504, 
540042.6, 2350038.0, rice, 813.0, 2590.5, 419.0, 831.0, 2290.5, 1723.5, 1089.5, 0.522, -0.514, 
587097.3, 2311368.0, rice, 863.0, 2704.0, 524.0, 898.0, 2423.0, 2011.0, 1304.0, 0.516, -0.501, 
520102.3, 2359760.0, rice, 783.5, 2603.5, 440.5, 829.0, 2426.0, 1948.0, 1120.5, 0.537, -0.517, 
573246.8, 2326604.0, rice, 872.0, 2497.0, 493.5, 931.0, 1981.5, 1264.0, 742.0, 0.482, -0.457, 
590966.3, 2338088.0, rice, 862.0, 2394.0, 506.0, 849.0, 2614.0, 2319.0, 1536.0, 0.471, -0.476, 
613448.1, 2311981.0, rice, 1007.0, 2691.0, 538.0, 943.0, 2381.0, 1973.0, 1237.0, 0.455, -0.481, 
607841.4, 2331421.0, rice, 844.0, 2966.0, 521.0, 927.0, 2572.0, 1921.0, 1166.0, 0.557, -0.524, 
588194.3, 2356946.0, rice, 789.0, 2993.0, 451.0, 825.0, 2718.5, 2020.0, 1198.0, 0.583, -0.568, 
555636.0, 2332255.0, rice, 806.5, 2813.0, 425.0, 799.0, 2512.0, 2224.0, 1266.0, 0.554, -0.558, 
572019.4, 2300911.0, rice, 785.0, 2307.0, 424.0, 787.0, 2236.0, 1701.0, 994.0, 0.492, -0.491, 
572594.8, 2334936.0, rice, 877.0, 3091.0, 478.0, 906.0, 2577.0, 2242.0, 1329.0, 0.558, -0.547, 
617143.1, 2291195.0, rice, 961.0, 2815.0, 528.0, 919.0, 2730.0, 2202.0, 1201.0, 0.491, -0.508, 
551352.2, 2329666.0, rice, 586.0, 2690.0, 340.0, 713.5, 2739.5, 2185.0, 1132.5, 0.642, -0.581, 
576375.6, 2303607.0, rice, 845.5, 2409.5, 493.0, 858.0, 2248.0, 1637.5, 1055.0, 0.48, -0.475, 
581232.8, 2345258.0, rice, 816.0, 2579.0, 491.0, 851.0, 2353.0, 1802.5, 1172.0, 0.519, -0.504, 
609874.0, 2302785.0, rice, 975.5, 2682.5, 527.5, 904.5, 2624.0, 2181.0, 1278.5, 0.467, -0.496, 
614983.8, 2343095.0, rice, 861.0, 2663.5, 489.0, 873.5, 2501.5, 2061.0, 1188.5, 0.511, -0.506, 
592115.6, 2355320.0, rice, 950.0, 2666.0, 542.0, 925.0, 2784.0, 2074.0, 1253.0, 0.475, -0.485, 
577318.1, 2290718.0, rice, 860.5, 2421.5, 499.0, 835.5, 2396.0, 1693.5, 959.5, 0.476, -0.487, 
535638.9, 2367560.0, rice, 620.0, 2754.0, 326.0, 697.0, 2414.0, 1585.0, 890.0, 0.632, -0.596, 
616231.6, 2316078.0, rice, 938.5, 2687.0, 525.0, 908.0, 2714.5, 2051.0, 1253.5, 0.482, -0.495, 
617887.5, 2290638.0, rice, 975.0, 2855.0, 541.0, 919.0, 2871.0, 2352.5, 1198.0, 0.491, -0.513, 
599057.0, 2300657.0, rice, 702.0, 2262.0, 456.0, 779.5, 2038.5, 1357.0, 782.5, 0.526, -0.487, 
584012.8, 2311534.0, rice, 932.0, 2447.0, 563.0, 959.0, 2266.0, 1620.0, 1013.0, 0.448, -0.437, 
492973.7, 2381840.0, rice, 449.0, 2908.0, 345.0, 572.0, 2747.0, 1656.5, 657.0, 0.732, -0.671, 
541653.9, 2346065.0, rice, 826.0, 2821.0, 439.0, 871.0, 2603.0, 1995.5, 1202.0, 0.547, -0.528, 
589166.8, 2293075.0, rice, 1023.0, 2006.5, 621.5, 1031.5, 1743.5, 1316.0, 704.5, 0.325, -0.321, 
623276.4, 2292232.0, rice, 986.0, 2754.0, 576.0, 958.0, 2519.0, 2062.0, 1259.0, 0.473, -0.484, 
534734.9, 2353625.0, rice, 810.5, 2435.0, 429.5, 812.5, 2474.0, 1659.0, 1089.5, 0.501, -0.5, 
518094.8, 2395138.0, rice, 645.0, 2762.0, 413.0, 669.0, 2545.0, 1864.0, 918.0, 0.621, -0.61, 
607386.3, 2313347.0, rice, 1217.0, 2771.0, 685.0, 1151.0, 2683.0, 2325.0, 1495.0, 0.39, -0.413, 
615269.9, 2304069.0, rice, 1066.5, 2624.0, 569.0, 1000.0, 2644.5, 1971.5, 1176.5, 0.422, -0.448, 
616107.6, 2337892.0, rice, 926.0, 2433.0, 584.0, 1027.0, 2505.0, 2120.0, 998.0, 0.449, -0.406, 
588363.1, 2306333.0, rice, 810.5, 2671.5, 489.5, 833.0, 2457.5, 1753.0, 1091.5, 0.534, -0.525, 
540452.4, 2362861.0, rice, 823.5, 2331.0, 491.5, 905.5, 2432.0, 1829.0, 1085.0, 0.478, -0.44, 
578928.3, 2314005.0, rice, 974.0, 2564.0, 597.0, 995.0, 2339.0, 2254.0, 1156.0, 0.449, -0.441, 
611875.9, 2328211.0, rice, 981.0, 2392.0, 542.0, 987.0, 2298.0, 1839.5, 1081.0, 0.418, -0.416, 
